environment_version,seed,valid,case_id,difficulty,actions,stopping_reason,acceptable,initial_objective,final_objective,objective_reduction_fraction,target_d95,target_d02,worst_oar_mean_ratio
0.2,10000,True,synthetic-010000,moderate,7,acceptable,True,50.0,0.32027728469513145,0.9935944543060974,0.8838791674037032,1.146997503066768,0.8269359620972477
0.2,10001,True,synthetic-010001,easy,13,acceptable,True,50.0,0.21488633113361677,0.9957022733773276,0.8897371496488485,1.1661860800299713,0.9676647175714247
0.2,10002,True,synthetic-010002,easy,19,converged,False,50.0,0.3577870364267749,0.9928442592714645,0.8888386201629229,1.172029184750921,1.0277149509675236
0.2,10003,True,synthetic-010003,easy,70,step_limit,False,50.0,0.44764614641160205,0.991047077071768,0.805846991575236,1.2112793559473087,1.1398901944962998
0.2,10004,True,synthetic-010004,moderate,10,acceptable,True,50.0,0.28449802912570876,0.9943100394174859,0.8521409639626674,1.2458388486870096,0.9358056466190664
0.2,10005,True,synthetic-010005,moderate,70,step_limit,False,50.0,0.3167417393363635,0.9936651652132727,0.8673409080058063,1.2875695670463065,0.8041041058872722
0.2,10006,True,synthetic-010006,moderate,45,converged,False,50.0,0.419971316171624,0.9916005736765675,0.8511196070481345,1.2641223601247256,0.966451208705374
0.2,10007,True,synthetic-010007,moderate,52,converged,False,50.0,0.5962803506314992,0.98807439298737,0.8097908775242267,1.317409572185954,1.171443736001581
0.2,10008,True,synthetic-010008,moderate,46,converged,False,50.0,0.3998046463576146,0.9920039070728477,0.8744201296622283,1.1671390695118595,1.0632097193594006
0.2,10009,True,synthetic-010009,moderate,34,converged,False,50.0,0.4390351835281087,0.991219296329438,0.8599463162677127,1.1388835125116816,1.0954939236729475
0.2,10010,True,synthetic-010010,moderate,62,converged,False,50.0,0.6410996912611425,0.9871780061747772,0.7946856936608264,1.2875986381988782,1.045101013621533
0.2,10011,True,synthetic-010011,moderate,33,converged,False,50.0,0.687947722676594,0.9862410455464681,0.837049621261678,1.1858837791043246,1.1940442938579827
0.2,10012,True,synthetic-010012,moderate,23,converged,False,50.0,0.3717513758715247,0.9925649724825695,0.8595828503164867,1.2007815601882676,1.0363299564754456
0.2,10013,True,synthetic-010013,easy,21,acceptable,True,50.0,0.27989689683334634,0.994402062063333,0.8603794936281419,1.1478507226054389,0.9596135665894292
0.2,10014,True,synthetic-010014,moderate,53,converged,False,50.0,0.3614850366944628,0.9927702992661108,0.8518469938852818,1.2763691192842597,0.9414338374560481
0.2,10015,True,synthetic-010015,moderate,61,converged,False,50.0,0.2882322375536508,0.994235355248927,0.8916690699181912,1.1497902217978702,1.064408144321308
0.2,10016,True,synthetic-010016,moderate,48,converged,False,50.0,0.49638549132169835,0.9900722901735661,0.8605040907475754,1.1924378424100706,1.0710768860842246
0.2,10017,True,synthetic-010017,moderate,11,acceptable,True,50.0,0.29878077632350825,0.9940243844735298,0.860495001866628,1.2261775704456837,0.7652415125813313
0.2,10018,True,synthetic-010018,moderate,9,acceptable,True,50.0,0.37145731972729457,0.9925708536054542,0.8742626700217124,1.2373108030657203,0.9989396272031846
0.2,10019,True,synthetic-010019,easy,8,acceptable,True,50.0,0.5380748673206603,0.9892385026535868,0.8501065037671728,1.0679249134258657,0.9794206310013852
0.2,10020,True,synthetic-010020,easy,19,acceptable,True,50.0,0.3585236253955509,0.9928295274920891,0.8575641540640939,1.2206334799690575,0.9940336952518747
0.2,10021,True,synthetic-010021,moderate,70,step_limit,False,50.0,0.5448087770206812,0.9891038244595863,0.8261260156793523,1.252772804602088,1.148651754691135
0.2,10022,True,synthetic-010022,moderate,14,acceptable,True,50.0,0.40502091746059427,0.9918995816507881,0.8506947673393158,1.1736984393168284,0.983507906155815
0.2,10023,True,synthetic-010023,moderate,16,acceptable,True,50.0,0.18158745883892258,0.9963682508232217,0.8979414466345554,1.2423134434672898,0.8767591503511774
0.2,10024,True,synthetic-010024,easy,14,acceptable,True,50.0,0.23842240279054758,0.995231551944189,0.8763652147411595,1.2340066469072233,0.8016857888971997
0.2,10025,True,synthetic-010025,easy,57,converged,False,50.0,0.5816180520576918,0.9883676389588462,0.8367278670186014,1.3059468571871364,1.162855910050475
0.2,10026,True,synthetic-010026,moderate,23,acceptable,True,50.0,0.29831822946944025,0.9940336354106113,0.8528747004498511,1.2431145627698477,0.9128656634630877
0.2,10027,True,synthetic-010027,easy,41,converged,False,50.0,0.37120579617675364,0.9925758840764649,0.8745431230981477,1.340601059210299,0.9050379601861753
0.2,10028,True,synthetic-010028,moderate,23,acceptable,True,50.0,0.3162421561186626,0.9936751568776268,0.8637297205996415,1.223762438558425,0.9880639676842745
0.2,10029,True,synthetic-010029,moderate,70,step_limit,False,50.0,0.3658663532659036,0.992682672934682,0.8543117883249579,1.2427092414128145,1.0954407031270421
