environment_version,seed,valid,case_id,difficulty,actions,stopping_reason,acceptable,initial_objective,final_objective,objective_reduction_fraction,target_d95,target_d02,worst_oar_mean_ratio
0.3,10000,True,synthetic-010000,moderate,20,acceptable,True,48.9,0.1928118182082794,0.9960570180325505,0.8520276691598638,1.0956032210441118,0.9503623804431243
0.3,10001,True,synthetic-010001,easy,14,acceptable,True,48.9,0.15703587795874144,0.996788632352582,0.8564033761759112,1.0995842080599985,0.9676511795120664
0.3,10002,True,synthetic-010002,easy,18,converged,False,48.9,0.26929408040542346,0.9944929635908911,0.8465407344444593,1.1849833310362328,1.162293701316495
0.3,10003,True,synthetic-010003,easy,52,converged,False,48.9,0.2638987965896134,0.9946032965932594,0.8408310077976958,1.2075638326838163,1.177318923166151
0.3,10004,True,synthetic-010004,moderate,57,converged,False,48.9,0.16041351862986633,0.9967195599462195,0.847706399173187,1.2694858623039948,1.0660557961488666
0.3,10005,True,synthetic-010005,moderate,66,converged,False,48.9,0.2854317458176879,0.9941629499832784,0.8370619455891651,1.2944433633048,1.1931109254068701
0.3,10006,True,synthetic-010006,moderate,42,converged,False,48.9,0.31400423256632953,0.9935786455507908,0.8444988716439427,1.2577082557881984,1.0828448770021724
0.3,10007,True,synthetic-010007,moderate,22,converged,False,48.9,0.490091869321994,0.9899776713840083,0.8364411733000625,1.4644277365506075,1.2032559580434417
0.3,10008,True,synthetic-010008,moderate,32,converged,False,48.9,0.22862983362037032,0.9953245432797471,0.8472653207289023,1.1757862604129083,1.0384692922386314
0.3,10009,True,synthetic-010009,moderate,21,converged,False,48.9,0.25068180745727436,0.9948735826695854,0.8445402222967254,1.105022566364679,1.1156652863879803
0.3,10010,True,synthetic-010010,moderate,70,step_limit,False,48.9,0.4782283550789055,0.9902202790372412,0.8245381371696854,1.5038609927260194,1.079735097920702
0.3,10011,True,synthetic-010011,moderate,31,converged,False,48.9,0.427581978912575,0.9912559922512766,0.8293028723095802,1.1654363763510807,1.1912276048371107
0.3,10012,True,synthetic-010012,moderate,45,converged,False,48.9,0.28856314910461217,0.9940989131062452,0.8507982466055237,1.1748860019477778,1.1852270668408362
0.3,10013,True,synthetic-010013,easy,8,acceptable,True,48.9,0.1966055553123333,0.9959794364966803,0.9240668810560159,1.1670168648204453,0.98023930126328
0.3,10014,True,synthetic-010014,moderate,40,converged,False,48.9,0.380800255362737,0.9922126737144634,0.8463861826464423,1.469985575967273,1.0367230131347085
0.3,10015,True,synthetic-010015,moderate,7,acceptable,True,48.9,0.19274766678258717,0.9960583299226465,0.8896803841007878,1.1991211713937873,0.9279184869432565
0.3,10016,True,synthetic-010016,moderate,37,converged,False,48.9,0.38420640135956435,0.9921430183771051,0.8398568635120988,1.2310084222642568,1.109425487824662
0.3,10017,True,synthetic-010017,moderate,9,acceptable,True,48.9,0.15880677855523112,0.9967524176164574,0.8520382470965067,1.2193499535117882,0.9568814656992808
0.3,10018,True,synthetic-010018,moderate,9,acceptable,True,48.9,0.22027204247948567,0.9954954592539982,0.8540662166672983,1.1716700589824856,0.9882613668105008
0.3,10019,True,synthetic-010019,easy,17,acceptable,True,48.9,0.10760315118848025,0.9977995265605628,0.8751383041643229,1.0880948726968662,0.979884880997644
0.3,10020,True,synthetic-010020,easy,37,converged,False,48.9,0.18617564998952535,0.9961927269940793,0.8570741713341742,1.2922645654442246,0.992776356160584
0.3,10021,True,synthetic-010021,moderate,70,step_limit,False,48.9,0.3466750933429409,0.9929105297884879,0.8334932366568594,1.323411980491286,1.1901385249993413
0.3,10022,True,synthetic-010022,moderate,11,acceptable,True,48.9,0.17250658158662088,0.9964722580452634,0.8603491585086361,1.2342071805229855,0.997310155258706
0.3,10023,True,synthetic-010023,moderate,11,acceptable,True,48.9,0.13424957645291147,0.9972546098884886,0.8611274013032159,1.2387145875292753,0.7694621874467958
0.3,10024,True,synthetic-010024,easy,9,acceptable,True,48.9,0.1571369451293667,0.9967865655392768,0.8658198483691227,1.241099542205417,0.9691032038969698
0.3,10025,True,synthetic-010025,easy,46,converged,False,48.9,0.6309263157682671,0.9870976213544322,0.8226531542492445,1.5277774055705493,1.2265994401982696
0.3,10026,True,synthetic-010026,moderate,44,converged,False,48.9,0.16680384901760867,0.9965888783431981,0.8559422198022207,1.2869622597586892,0.9147013369577245
0.3,10027,True,synthetic-010027,easy,39,converged,False,48.9,0.1927174840714775,0.9960589471560024,0.8487460280173781,1.3495383443896822,0.9731619440820147
0.3,10028,True,synthetic-010028,moderate,8,acceptable,True,48.9,0.1731152838252494,0.9964598101467229,0.8523891566980678,1.2290546256855293,0.8854119024728263
0.3,10029,True,synthetic-010029,moderate,70,step_limit,False,48.9,0.2654178915192728,0.9945722312572747,0.8445141908844587,1.3438162102627953,1.1576373611644468
