environment_version,seed,valid,case_id,difficulty,actions,stopping_reason,acceptable,initial_objective,final_objective,objective_reduction_fraction,target_d95,target_d02,worst_oar_mean_ratio
0.2,10080,True,synthetic-010080,moderate,14,acceptable,True,20.0,0.1428669498082989,0.9928566525095851,0.8628290730099653,1.2404424067677695,0.9539598925555826
0.2,10081,True,synthetic-010081,moderate,44,converged,False,20.0,0.16486800719015707,0.9917565996404921,0.8453344419815064,1.2669423272783,0.8096138418736785
0.2,10082,True,synthetic-010082,moderate,7,acceptable,True,20.0,0.1304879334561207,0.993475603327194,0.8807507934781901,1.089323635567523,0.8435220666561862
0.2,10083,True,synthetic-010083,moderate,36,converged,False,20.0,0.15769590824744908,0.9921152045876276,0.8587187720715759,1.2036204962838548,1.0527343002059004
0.2,10084,True,synthetic-010084,easy,70,step_limit,False,20.0,0.12249300122565342,0.9938753499387174,0.8457753162789908,1.2579969156964794,0.8897292726985352
0.2,10085,True,synthetic-010085,moderate,8,acceptable,True,20.0,0.09072264375221355,0.9954638678123894,0.9490004173753224,1.2435195146627378,0.7611551819780028
0.2,10086,True,synthetic-010086,moderate,31,converged,False,20.0,0.20327333863528563,0.9898363330682358,0.8611810448871301,1.1415910308242951,1.08845258892803
0.2,10087,True,synthetic-010087,easy,43,converged,False,20.0,0.11912622587689689,0.9940436887061551,0.8682397540972421,1.1856432462364581,1.0345801307174969
0.2,10088,True,synthetic-010088,moderate,23,converged,False,20.0,0.24332792610636003,0.987833603694682,0.8133784368427135,1.1677579771738347,0.9891471113564916
0.2,10089,True,synthetic-010089,easy,22,acceptable,True,20.0,0.16451406372190128,0.9917742968139048,0.8634772190826616,1.2226186024659689,0.9027329358389308
0.2,10090,True,synthetic-010090,moderate,29,acceptable,True,20.0,0.15085431494996682,0.9924572842525017,0.8560768735569585,1.2466000773697883,0.9779727525355782
0.2,10091,True,synthetic-010091,moderate,36,converged,False,20.0,0.1597318349154849,0.9920134082542258,0.8342313452998289,1.2963716427027359,0.9521543800353828
0.2,10092,True,synthetic-010092,moderate,66,converged,False,20.0,0.2072530204751434,0.9896373489762429,0.8187544600973686,1.3044283981250266,1.0292288014615854
0.2,10093,True,synthetic-010093,moderate,52,converged,False,20.0,0.1712405692389387,0.991437971538053,0.8474024210261712,1.2303629127236777,0.8961452394615256
0.2,10094,True,synthetic-010094,moderate,15,acceptable,True,20.0,0.16534387578879758,0.9917328062105601,0.8552240556027677,1.2491364993141043,0.8840333955591051
0.2,10095,True,synthetic-010095,moderate,28,converged,False,20.0,0.21776997320752112,0.989111501339624,0.8336087046584585,1.2108803814146276,0.9808195714950145
0.2,10096,True,synthetic-010096,moderate,43,converged,False,20.0,0.10526509367852867,0.9947367453160736,0.8758630340837777,1.2620660079214985,0.8877174858744182
0.2,10097,True,synthetic-010097,moderate,15,acceptable,True,20.0,0.17173504694417674,0.991413247652791,0.8563925293577707,1.1222465810565783,0.9963279681679702
0.2,10098,True,synthetic-010098,moderate,70,step_limit,False,20.0,0.18669161322934635,0.9906654193385327,0.8086919022246378,1.2818350922614288,0.8723400891304329
0.2,10099,True,synthetic-010099,moderate,70,step_limit,False,20.0,0.10987031867181488,0.9945064840664093,0.8494556884634363,1.2155091143253278,0.9060095448888839
