condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss,diagnostic_action_cross_entropy,diagnostic_action_accuracy
trajectory,1,3,-0.024974912405014038,0.25,0.1774749116052602,9.75,0.21540364623069763,-0.23170816898345947,1.6805959939956665,2.0185039043426514,0.4704570770263672
trajectory,1,4,0.672930121421814,0.75,0.01206986904144287,6.5,0.2188960462808609,-0.9025061130523682,2.0185039043426514,2.538806200027466,0.431438148021698
trajectory,1,5,0.5928871631622314,0.75,0.09961285028379278,5.75,0.22027276456356049,-1.561647653579712,2.538806200027466,2.645021438598633,0.41248607635498047
trajectory,1,6,0.33871734142303467,0.5,0.08378269069772484,7.75,0.21952563524246216,-1.016331672668457,2.645021438598633,2.5374419689178467,0.4292084872722626
trajectory,1,7,0.3572930097579956,0.5,0.07770699863545862,6.5,0.21915075182914734,-0.8435512185096741,2.5374419689178467,2.4989683628082275,0.39353400468826294
trajectory,1,8,0.3279862403869629,0.5,0.10701378256417626,6.5,0.21908201277256012,-2.792975425720215,2.4989683628082275,2.4600629806518555,0.3567447066307068
trajectory,1,9,0.679481565952301,0.75,0.025518471623383443,4.5,0.22273461520671844,-1.247495174407959,2.4600629806518555,2.3143181800842285,0.3924191892147064
trajectory,1,10,0.3268895745277405,0.5,0.10061045321080765,7.25,0.22772318124771118,-2.4385159015655518,2.3143181800842285,2.1851093769073486,0.4292084872722626
trajectory,1,11,0.6543921232223511,0.75,0.0531079126325828,4.25,0.23124997317790985,-3.0329818725585938,2.1851093769073486,2.0688233375549316,0.45261985063552856
trajectory,1,12,0.3891129195690155,0.5,0.030887080688188795,8.0,0.23570574820041656,-1.4032740592956543,2.0688233375549316,2.043569803237915,0.47714605927467346
trajectory,1,13,0.6617555022239685,0.75,0.028244519233703615,6.0,0.23362071812152863,-2.642393112182617,2.043569803237915,2.0448901653289795,0.5039018988609314
trajectory,1,14,0.9800000190734863,1.0,0.0,2.0,0.23299293220043182,0.0,2.0448901653289795,2.057971239089966,0.5105908513069153
trajectory,1,15,0.39165598154067993,0.5,0.045844014566723525,6.25,0.23037391901016235,-3.591447353363037,2.057971239089966,2.0483548641204834,0.49944260716438293
trajectory,1,16,0.40058648586273193,0.5,0.029413538275980255,7.0,0.22639577090740204,-2.5410256385803223,2.0483548641204834,1.9930256605148315,0.4871794879436493
trajectory,1,17,0.33396610617637634,0.5,0.0935338928733813,7.25,0.22136597335338593,-2.1859259605407715,1.9930256605148315,1.9519379138946533,0.4816053509712219
trajectory,1,18,0.9424999952316284,1.0,0.0,5.75,0.2200484275817871,-0.00272359699010849,1.9519379138946533,1.9014277458190918,0.49275362491607666
trajectory,1,19,-0.14618614315986633,0.0,0.0461861456752005,10.0,0.22312580049037933,-0.023857787251472473,1.9014277458190918,1.8380717039108276,0.5128205418586731
trajectory,1,20,0.6800260543823242,0.75,0.007474012234631701,6.25,0.22814370691776276,0.603624701499939,1.8380717039108276,1.7356899976730347,0.5362318754196167
trajectory,1,21,0.39149045944213867,0.5,0.04850953962443187,6.0,0.2309453934431076,-3.644352436065674,1.7356899976730347,1.7047384977340698,0.5507246255874634
trajectory,1,22,0.6666156053543091,0.75,0.03088440985201165,5.25,0.2286655157804489,-1.7091047763824463,1.7047384977340698,1.6694791316986084,0.5596432685852051
trajectory,1,23,0.9600000381469727,1.0,0.0,4.0,0.22576147317886353,-0.07937610149383545,1.6694791316986084,1.6456925868988037,0.5685619115829468
trajectory,1,24,0.9524999856948853,1.0,0.0,4.75,0.22336772084236145,-0.18532484769821167,1.6456925868988037,1.6506232023239136,0.5674470663070679
trajectory,1,25,0.3315119743347168,0.5,0.10848805837699826,6.0,0.22190281748771667,-3.3353586196899414,1.6506232023239136,1.640401005744934,0.5674470663070679
trajectory,1,26,0.3677051067352295,0.5,0.06979489645314627,6.25,0.22186952829360962,-3.041965961456299,1.640401005744934,1.7015303373336792,0.5328873991966248
trajectory,1,27,0.5709182620048523,0.75,0.11908175727027859,6.0,0.22237132489681244,-1.9610309600830078,1.7015303373336792,1.7995409965515137,0.4972129464149475
trajectory,1,28,0.6713998317718506,0.75,0.006100177870639323,7.25,0.22327230870723724,-0.2125927209854126,1.7995409965515137,1.8763738870620728,0.4871794879436493
trajectory,1,29,0.4006943702697754,0.5,0.041805649135018816,5.75,0.22446604073047638,-3.333047866821289,1.8763738870620728,2.0580692291259766,0.45261985063552856
trajectory,1,30,0.09187932312488556,0.25,0.07812068220478104,8.0,0.2268807739019394,-2.7893242835998535,2.0580692291259766,2.1564629077911377,0.44258642196655273
trajectory,1,31,-0.20451876521110535,0.0,0.10451875997320578,10.0,0.22823093831539154,-0.02260074019432068,2.1564629077911377,2.1502158641815186,0.4637681245803833
trajectory,1,32,0.6334472894668579,0.75,0.04655273407696884,7.0,0.22782087326049805,-0.6601399183273315,2.1502158641815186,2.1067893505096436,0.47603121399879456
trajectory,1,33,0.9575000405311584,1.0,0.0,4.25,0.22662252187728882,-0.08388703316450119,2.1067893505096436,2.0166375637054443,0.49275362491607666
trajectory,1,34,0.3492181897163391,0.5,0.08328180944218354,6.75,0.2251242846250534,-2.5343947410583496,2.0166375637054443,1.868422031402588,0.5117056965827942
trajectory,1,35,0.6829838156700134,0.75,0.02201619508247491,4.5,0.2236918807029724,-2.7873339653015137,1.868422031402588,1.7784183025360107,0.5105908513069153
trajectory,1,36,0.30863699316978455,0.5,0.11386302449598718,7.75,0.22258444130420685,-1.7160640954971313,1.7784183025360107,1.7394883632659912,0.5183946490287781
trajectory,1,37,0.6637510061264038,0.75,0.03374900681968512,5.25,0.22286845743656158,-2.4256129264831543,1.7394883632659912,1.7946760654449463,0.5083612203598022
trajectory,1,38,0.9474999904632568,1.0,0.0,5.25,0.22380919754505157,-0.0849425196647644,1.7946760654449463,1.8970280885696411,0.47491639852523804
trajectory,1,39,0.6891603469848633,0.75,0.0008396997171289715,6.0,0.22559292614459991,-3.9470183849334717,1.8970280885696411,1.9419598579406738,0.45261985063552856
trajectory,1,40,0.6471577882766724,0.75,0.04784227001945823,5.5,0.22613900899887085,-4.375125885009766,1.9419598579406738,2.027863025665283,0.4492753744125366
trajectory,1,41,0.6129465103149414,0.75,0.05455350197849941,8.25,0.2264990508556366,-1.9968922138214111,2.027863025665283,2.0853593349456787,0.48272019624710083
trajectory,1,42,0.4485875368118286,0.75,0.2389124660769457,6.25,0.22628220915794373,-4.57586669921875,2.0853593349456787,2.1629903316497803,0.49944260716438293
trajectory,1,43,0.6674139499664307,0.75,0.025086110096223968,5.75,0.22661122679710388,-1.5402153730392456,2.1629903316497803,2.267772674560547,0.5083612203598022
trajectory,1,44,0.9375,1.0,0.0,6.25,0.22672584652900696,-0.06940755993127823,2.267772674560547,2.315941572189331,0.5128205418586731
trajectory,1,45,0.6871210336685181,0.75,0.02037899634417365,4.25,0.22566871345043182,-1.0708253383636475,2.315941572189331,2.324758291244507,0.5128205418586731
trajectory,1,46,0.6743454933166504,0.75,0.018154507960026267,5.75,0.22414742410182953,-2.624246120452881,2.324758291244507,2.3032844066619873,0.5183946490287781
trajectory,1,47,0.6743105053901672,0.75,0.035689495841514485,4.0,0.22311121225357056,-3.402700901031494,2.3032844066619873,2.2083306312561035,0.5261984467506409
trajectory,1,48,0.2887546420097351,0.5,0.13124535752424943,8.0,0.22223129868507385,-1.9167519807815552,2.2083306312561035,2.0852410793304443,0.5139353275299072
trajectory,1,49,0.3133394718170166,0.5,0.12416052132507184,6.25,0.22212542593479156,-2.209134101867676,2.0852410793304443,1.9805128574371338,0.5072463750839233
trajectory,1,50,0.3832615315914154,0.5,0.04673845461089722,7.0,0.2246764898300171,-3.8903799057006836,1.9805128574371338,1.9134434461593628,0.49275362491607666
trajectory,1,51,0.5954636335372925,0.75,0.11703636297789644,3.75,0.22817210853099823,-3.4037890434265137,1.9134434461593628,1.8643893003463745,0.4804905354976654
trajectory,1,52,0.3687715530395508,0.5,0.0512284276227844,8.0,0.23700997233390808,-2.994387149810791,1.8643893003463745,1.8531492948532104,0.4648829698562622
trajectory,1,53,0.9750000238418579,1.0,0.0,2.5,0.24615390598773956,-0.011136407032608986,1.8531492948532104,1.8521449565887451,0.46822744607925415
trajectory,1,54,0.38400891423225403,0.5,0.05599109878746842,6.0,0.25198209285736084,-2.3935799598693848,1.8521449565887451,1.83211088180542,0.46822744607925415
trajectory,1,55,0.6999637484550476,0.75,0.00753626823425293,4.25,0.2522669732570648,-0.3318743407726288,1.83211088180542,1.7749698162078857,0.47826087474823
trajectory,1,56,0.9624999761581421,1.0,0.0,3.75,0.24768692255020142,-0.14188595116138458,1.7749698162078857,1.7158979177474976,0.47491639852523804
trajectory,1,57,0.9550000429153442,1.0,0.0,4.5,0.24208185076713562,-0.21613247692584991,1.7158979177474976,1.6579848527908325,0.48383501172065735
trajectory,1,58,0.6779025793075562,0.75,0.014597463607788085,5.75,0.23663784563541412,-3.7466259002685547,1.6579848527908325,1.6016051769256592,0.49163880944252014
trajectory,1,59,0.5586222410202026,0.75,0.12637781843658424,6.5,0.2318250834941864,-1.9049859046936035,1.6016051769256592,1.5901142358779907,0.4949832856655121
trajectory,1,60,0.9524999856948853,1.0,0.0,4.75,0.23017635941505432,-0.07164625823497772,1.5901142358779907,1.6153227090835571,0.5094760656356812
endpoint,2,1,0.5422017574310303,0.75,0.1652982661877831,4.25,0.20440083742141724,-8.693115234375,0.0,3.65360426902771,0.12820513546466827
endpoint,2,2,0.41329461336135864,0.5,0.011705393887809945,7.5,0.20603665709495544,-3.2917003631591797,0.0,3.6467838287353516,0.129319965839386
endpoint,2,3,0.6405194401741028,0.75,0.06198055184514587,4.75,0.20912529528141022,-4.791626930236816,0.0,3.6352789402008057,0.12820513546466827
endpoint,2,4,0.14049358665943146,0.5,0.2995064259020331,6.0,0.21014142036437988,-8.08093547821045,0.0,3.5953285694122314,0.1215161681175232
endpoint,2,5,0.9600000381469727,1.0,0.0,4.0,0.2079053372144699,-0.11774798482656479,0.0,3.5636303424835205,0.12486065179109573
endpoint,2,6,0.5824933648109436,0.75,0.10750664027937287,6.0,0.20839950442314148,-5.00730037689209,0.0,3.5324060916900635,0.1226309984922409
endpoint,2,7,0.004922777414321899,0.5,0.4350772467301564,6.0,0.21060754358768463,-11.642083168029785,0.0,3.523165702819824,0.12597547471523285
endpoint,2,8,-0.45377117395401,0.0,0.35377120805831636,10.0,0.2075091153383255,-0.07901656627655029,0.0,3.5188682079315186,0.12709030508995056
endpoint,2,9,0.2563181221485138,0.5,0.18868187967163302,5.5,0.2082725167274475,-8.771818161010742,0.0,3.516422986984253,0.129319965839386
endpoint,2,10,0.6586694717407227,0.75,0.05383055210113526,3.75,0.21118132770061493,-4.071847438812256,0.0,3.5066025257110596,0.129319965839386
endpoint,2,11,0.08463966846466064,0.25,0.08536034402875543,8.0,0.2118990272283554,-5.343213081359863,0.0,3.497697114944458,0.1304347813129425
endpoint,2,12,0.3513928949832916,0.5,0.0886071107904371,6.0,0.21199989318847656,-6.609624862670898,0.0,3.4897589683532715,0.19286511838436127
endpoint,2,13,0.9550000429153442,1.0,0.0,4.5,0.21116410195827484,-0.25893378257751465,0.0,3.4865593910217285,0.1716834008693695
endpoint,2,14,0.9725000262260437,1.0,0.0,2.75,0.20959141850471497,-0.02381589636206627,0.0,3.4863035678863525,0.16499443352222443
endpoint,2,15,0.3224042057991028,0.5,0.11759581394858282,6.0,0.2083892673254013,-6.707038402557373,0.0,3.487107038497925,0.15607580542564392
endpoint,2,16,0.6832402944564819,0.75,0.016759698858805783,5.0,0.20847176015377045,-3.7500569820404053,0.0,3.4943313598632812,0.15607580542564392
endpoint,2,17,0.5380604267120361,0.75,0.16443960339266556,4.75,0.20916534960269928,-5.2750468254089355,0.0,3.501568555831909,0.15607580542564392
endpoint,2,18,0.664474606513977,0.75,0.0455254244549721,4.0,0.21085287630558014,-5.961023330688477,0.0,3.509577751159668,0.15607580542564392
endpoint,2,19,0.22467678785324097,0.5,0.19532321395308283,8.0,0.21025687456130981,-2.3863041400909424,0.0,3.5144248008728027,0.15607580542564392
endpoint,2,20,0.328515887260437,0.5,0.0939841554421072,7.75,0.20952899754047394,-4.088145732879639,0.0,3.528252363204956,0.15607580542564392
endpoint,2,21,0.9650000333786011,1.0,0.0,3.5,0.20874080061912537,-0.05870410054922104,0.0,3.541530132293701,0.15607580542564392
endpoint,2,22,0.47975635528564453,0.75,0.21024366115879917,6.0,0.2078995555639267,-4.1689453125,0.0,3.5475049018859863,0.15607580542564392
endpoint,2,23,0.6849368810653687,0.75,0.025063157081604004,4.0,0.2081553339958191,-4.434537410736084,0.0,3.5502448081970215,0.15607580542564392
endpoint,2,24,0.030245378613471985,0.25,0.13975461730016644,8.0,0.20844317972660065,-5.157217502593994,0.0,3.5557212829589844,0.15719063580036163
endpoint,2,25,0.9625000357627869,1.0,0.0,3.75,0.2081829458475113,-0.052823394536972046,0.0,3.5618515014648438,0.1616499423980713
endpoint,2,26,0.6793636679649353,0.75,0.018136340145616082,5.25,0.20748980343341827,-3.3760862350463867,0.0,3.5630693435668945,0.1616499423980713
endpoint,2,27,0.22964295744895935,0.5,0.19535705235340728,7.5,0.20704776048660278,-4.078188896179199,0.0,3.569918632507324,0.16053512692451477
endpoint,2,28,0.6571243405342102,0.75,0.03787567474169582,5.5,0.2071029394865036,-2.9381978511810303,0.0,3.576385498046875,0.15942029654979706
endpoint,2,29,0.940000057220459,1.0,0.0,6.0,0.2070615589618683,-0.13751831650733948,0.0,3.583596706390381,0.15830546617507935
endpoint,2,30,0.1641598492860794,0.5,0.27334014688256475,6.25,0.2069665491580963,-10.283466339111328,0.0,3.593156337738037,0.15830546617507935
endpoint,2,31,0.6378803253173828,0.75,0.06961970790420738,4.25,0.2065693438053131,-5.994363784790039,0.0,3.610563039779663,0.1538461595773697
endpoint,2,32,0.005968078970909119,0.25,0.15903192010474113,8.5,0.20719890296459198,-4.180593490600586,0.0,3.6357078552246094,0.1538461595773697
endpoint,2,33,0.6286380290985107,0.75,0.06386196987450732,5.75,0.2089063972234726,-3.189857244491577,0.0,3.6533150672912598,0.1538461595773697
endpoint,2,34,0.33214807510375977,0.5,0.08785192704938821,8.0,0.20917801558971405,-1.8041372299194336,0.0,3.650951385498047,0.1538461595773697
endpoint,2,35,0.6797208189964294,0.75,0.025279215315465287,4.5,0.20738664269447327,-3.5829710960388184,0.0,3.6461691856384277,0.1538461595773697
endpoint,2,36,0.27755481004714966,0.5,0.15744517859370352,6.5,0.2065267711877823,-4.351502895355225,0.0,3.623178005218506,0.1538461595773697
endpoint,2,37,0.3748239278793335,0.5,0.052676104683291494,7.25,0.20714014768600464,-1.9581754207611084,0.0,3.596914529800415,0.1538461595773697
endpoint,2,38,0.2517935633659363,0.5,0.16570644854535727,8.25,0.20888054370880127,-4.308042526245117,0.0,3.5829246044158936,0.1538461595773697
endpoint,2,39,0.642575740814209,0.75,0.0324242761540669,7.5,0.20792242884635925,-0.7895598411560059,0.0,3.562718391418457,0.1538461595773697
endpoint,2,40,0.6151718497276306,0.75,0.07482819760182668,6.0,0.20863302052021027,-4.50678825378418,0.0,3.5552878379821777,0.15607580542564392
endpoint,2,41,0.29463064670562744,0.5,0.14036933126654072,6.5,0.209006667137146,-6.399309158325195,0.0,3.5539586544036865,0.15830546617507935
endpoint,2,42,0.5775325298309326,0.75,0.1274674651472833,4.5,0.2093784362077713,-5.121147155761719,0.0,3.5527284145355225,0.15830546617507935
endpoint,2,43,0.4333128333091736,0.5,0.006687164306640625,6.0,0.20966844260692596,-4.623471736907959,0.0,3.55059552192688,0.15607580542564392
endpoint,2,44,0.5453758239746094,0.75,0.13962420103046333,6.5,0.20851457118988037,-3.5112667083740234,0.0,3.5424559116363525,0.16053512692451477
endpoint,2,45,0.6127709150314331,0.75,0.059729108700321075,7.75,0.20736880600452423,-1.8744492530822754,0.0,3.537430763244629,0.162764772772789
endpoint,2,46,0.6358582377433777,0.75,0.05914179165077714,5.5,0.20651599764823914,-4.4853105545043945,0.0,3.5328996181488037,0.16945374011993408
endpoint,2,47,0.9700000286102295,1.0,0.0,3.0,0.20618414878845215,-0.014061354100704193,0.0,3.5296595096588135,0.17279821634292603
endpoint,2,48,0.2100883275270462,0.5,0.21991167490501318,7.0,0.2064519226551056,-5.686311721801758,0.0,3.525895595550537,0.17391304671764374
endpoint,2,49,0.6330755949020386,0.75,0.04942446844097104,6.75,0.2072075605392456,-3.1087241172790527,0.0,3.526540994644165,0.17614270746707916
endpoint,2,50,0.30355486273765564,0.5,0.12144514284713516,7.5,0.20686697959899902,-5.353303909301758,0.0,3.52947998046875,0.17725752294063568
endpoint,2,51,0.06644178926944733,0.25,0.10105821859952366,8.25,0.20656396448612213,-4.722653388977051,0.0,3.5349414348602295,0.17279821634292603
endpoint,2,52,0.6262492537498474,0.75,0.0687507859157746,5.5,0.20618489384651184,-3.8964219093322754,0.0,3.5417940616607666,0.17391304671764374
endpoint,2,53,0.661688506603241,0.75,0.035811488183687845,5.25,0.20598846673965454,-3.291785955429077,0.0,3.5443859100341797,0.1794871836900711
endpoint,2,54,0.9750000238418579,1.0,0.0,2.5,0.20532134175300598,-0.0083328727632761,0.0,3.5472702980041504,0.19063545763492584
endpoint,2,55,0.013762712478637695,0.5,0.41123727478985383,7.5,0.20478937029838562,-6.520796775817871,0.0,3.549706220626831,0.19175028800964355
endpoint,2,56,0.4146369993686676,0.75,0.28786302946933695,4.75,0.20430615544319153,-8.444836616516113,0.0,3.556931734085083,0.1962095946073532
endpoint,2,57,0.5395874977111816,0.75,0.16041253880456968,5.0,0.20479753613471985,-5.768245220184326,0.0,3.5626158714294434,0.20847269892692566
endpoint,2,58,0.39757075905799866,0.5,0.022429238680528273,8.0,0.20616869628429413,-3.3567957878112793,0.0,3.572996139526367,0.2107023447751999
endpoint,2,59,0.0647207498550415,0.5,0.3602792495123402,7.5,0.2073880434036255,-5.840383529663086,0.0,3.581598997116089,0.20624303817749023
endpoint,2,60,0.9700000286102295,1.0,0.0,3.0,0.20721383392810822,-0.04498950392007828,0.0,3.590409755706787,0.18060201406478882
trajectory,2,1,0.69776850938797,0.75,0.009731490411408583,4.25,0.18283754587173462,-1.983215093612671,1.043088436126709,1.3266608715057373,0.5719063878059387
trajectory,2,2,0.9500000476837158,1.0,0.0,5.0,0.18606875836849213,-0.1026378720998764,1.3266608715057373,1.540984869003296,0.5562987923622131
trajectory,2,3,0.6835750341415405,0.75,0.02892497466713384,3.75,0.1876223087310791,-3.8488879203796387,1.540984869003296,1.6779963970184326,0.5273132920265198
trajectory,2,4,0.39501461386680603,0.5,0.047485406491084806,5.75,0.19193251430988312,-2.3171792030334473,1.6779963970184326,1.9244720935821533,0.454849511384964
trajectory,2,5,0.9725000262260437,1.0,0.0,2.75,0.192901149392128,-0.008411293849349022,1.9244720935821533,1.879299283027649,0.4726867377758026
trajectory,2,6,0.9524999856948853,1.0,0.0,4.75,0.18998809158802032,-0.20364217460155487,1.879299283027649,1.7620046138763428,0.4894091486930847
trajectory,2,7,0.381334125995636,0.5,0.05616588449160426,6.25,0.19353631138801575,-2.0538346767425537,1.7620046138763428,1.8479795455932617,0.4403567612171173
trajectory,2,8,-0.0627814531326294,0.25,0.22528145931958848,8.75,0.21258245408535004,-1.782763957977295,1.8479795455932617,2.2514002323150635,0.39576366543769836
trajectory,2,9,0.6965659856796265,0.75,0.010933986009781127,4.25,0.24064162373542786,-1.373753309249878,2.2514002323150635,2.554619550704956,0.38573023676872253
trajectory,2,10,0.9675000309944153,1.0,0.0,3.25,0.24534866213798523,-0.11869985610246658,2.554619550704956,2.5432839393615723,0.41917502880096436
trajectory,2,11,0.4041057527065277,0.5,0.030894245820886942,6.5,0.2226644605398178,-0.7730520963668823,2.5432839393615723,2.2883188724517822,0.4470457136631012
trajectory,2,12,0.6744611263275146,0.75,0.015538859367370605,6.0,0.19574324786663055,-1.2162730693817139,2.2883188724517822,2.1419517993927,0.45930883288383484
trajectory,2,13,0.9700000286102295,1.0,0.0,3.0,0.1950334757566452,-0.042272113263607025,2.1419517993927,1.9902245998382568,0.47714605927467346
trajectory,2,14,0.709771454334259,0.75,0.00022854879152917063,4.0,0.2098083794116974,-1.6613601446151733,1.9902245998382568,1.8866901397705078,0.4972129464149475
trajectory,2,15,0.6621513366699219,0.75,0.0328486442565918,5.5,0.22004342079162598,-2.1806254386901855,1.8866901397705078,1.8215991258621216,0.5183946490287781
trajectory,2,16,0.95250004529953,1.0,0.0,4.75,0.2333649843931198,-0.12230576574802399,1.8215991258621216,1.8456751108169556,0.5261984467506409
trajectory,2,17,0.6919305324554443,0.75,0.013069524484522196,4.5,0.24080972373485565,-3.7597882747650146,1.8456751108169556,1.8828636407852173,0.5050167441368103
trajectory,2,18,0.6584309339523315,0.75,0.05156907911931857,4.0,0.24846532940864563,-2.9146926403045654,1.8828636407852173,1.9705513715744019,0.5139353275299072
trajectory,2,19,0.38137519359588623,0.5,0.03862482363152951,8.0,0.24873867630958557,-0.7563217878341675,1.9705513715744019,1.9402791261672974,0.5384615659713745
trajectory,2,20,0.6803440451622009,0.75,0.0021559557390000705,6.75,0.2387399971485138,-1.4333066940307617,1.9402791261672974,1.9538980722427368,0.5462653636932373
trajectory,2,21,0.9725000262260437,1.0,0.0,2.75,0.2260824739933014,-0.004706067033112049,1.9538980722427368,2.0069549083709717,0.5284281373023987
trajectory,2,22,0.6621317863464355,0.75,0.03286824691364548,5.5,0.2157084345817566,-3.0927581787109375,2.0069549083709717,2.041106939315796,0.5128205418586731
trajectory,2,23,0.666090726852417,0.75,0.041409273787850254,4.25,0.2110975831747055,-2.206855535507202,2.041106939315796,2.0481317043304443,0.5094760656356812
trajectory,2,24,0.3965977430343628,0.5,0.03590227533097626,6.75,0.2128395438194275,-2.586348533630371,2.0481317043304443,2.131537675857544,0.48272019624710083
trajectory,2,25,0.9650000333786011,1.0,0.0,3.5,0.22088311612606049,-0.004537815228104591,2.131537675857544,2.4138643741607666,0.38573023676872253
trajectory,2,26,0.6490401029586792,0.75,0.03595988236782181,6.5,0.2317652404308319,-1.2316323518753052,2.4138643741607666,2.6202750205993652,0.3411371409893036
trajectory,2,27,0.2655796408653259,0.5,0.15692035827257145,7.75,0.23927614092826843,0.2764531373977661,2.6202750205993652,2.4875948429107666,0.3567447066307068
trajectory,2,28,0.6295688152313232,0.75,0.06543121908476332,5.5,0.23676477372646332,-3.6938390731811523,2.4875948429107666,2.1031181812286377,0.431438148021698
trajectory,2,29,0.6689966917037964,0.75,0.011003327369689942,7.0,0.22857367992401123,-1.4278875589370728,2.1031181812286377,1.8194055557250977,0.5206243395805359
trajectory,2,30,0.3579317331314087,0.5,0.07956827890380486,6.25,0.21983268857002258,-2.215564727783203,1.8194055557250977,1.7190479040145874,0.5462653636932373
trajectory,2,31,0.6878138780593872,0.75,0.012186147184932926,5.0,0.20978322625160217,-0.38468414545059204,1.7190479040145874,1.7904387712478638,0.5440356731414795
trajectory,2,32,0.5778238773345947,0.75,0.0871760824537931,8.5,0.20399539172649384,-0.5890405178070068,1.7904387712478638,1.9397094249725342,0.5351170897483826
trajectory,2,33,0.639153242111206,0.75,0.05084678223914253,6.0,0.20341452956199646,-1.8986440896987915,1.9397094249725342,2.146507501602173,0.5362318754196167
trajectory,2,34,0.9474999904632568,1.0,0.0,5.25,0.20987831056118011,-0.15901164710521698,2.146507501602173,2.403409481048584,0.4882943332195282
trajectory,2,35,0.6256325840950012,0.75,0.08436742286386811,4.0,0.22017590701580048,-0.7545331120491028,2.403409481048584,2.573129892349243,0.46934226155281067
trajectory,2,36,0.3167807459831238,0.5,0.11821925134003869,6.5,0.22643022239208221,-2.525958776473999,2.573129892349243,2.732199192047119,0.4392419159412384
trajectory,2,37,0.12532615661621094,0.25,0.04467383532499586,8.0,0.23170514404773712,-0.8507603406906128,2.732199192047119,2.771929979324341,0.4292084872722626
trajectory,2,38,0.36852335929870605,0.5,0.04897665828702874,8.25,0.2308257669210434,-1.8246581554412842,2.771929979324341,2.813283681869507,0.4303233027458191
trajectory,2,39,0.39956486225128174,0.5,0.032935165973760894,6.75,0.22731995582580566,-1.876035451889038,2.813283681869507,2.674001932144165,0.4615384638309479
trajectory,2,40,0.6450721621513367,0.75,0.05742787280501077,4.75,0.2188168168067932,-1.937300682067871,2.674001932144165,2.5837318897247314,0.46934226155281067
trajectory,2,41,0.3085424602031708,0.5,0.12645754157600483,6.5,0.2118532657623291,-3.3071463108062744,2.5837318897247314,2.389430046081543,0.47714605927467346
trajectory,2,42,0.6822168827056885,0.75,0.025283096774675773,4.25,0.20605796575546265,-1.9119484424591064,2.389430046081543,2.1838765144348145,0.4816053509712219
trajectory,2,43,0.6782605648040771,0.75,0.03173946552881585,4.0,0.20367427170276642,-1.7818670272827148,2.1838765144348145,1.9787384271621704,0.49832776188850403
trajectory,2,44,0.9474999904632568,1.0,0.0,5.25,0.20590800046920776,-0.19354720413684845,1.9787384271621704,1.8160429000854492,0.5072463750839233
trajectory,2,45,0.6484261751174927,0.75,0.046573859340458504,5.5,0.21127676963806152,-2.2654154300689697,1.8160429000854492,1.7841005325317383,0.49832776188850403
trajectory,2,46,0.9450000524520874,1.0,0.0,5.5,0.21468394994735718,-0.025384588167071342,1.7841005325317383,1.8301831483840942,0.4715719223022461
trajectory,2,47,0.6579155921936035,0.75,0.03708437309899765,5.5,0.21742965281009674,-1.0606669187545776,1.8301831483840942,1.8814632892608643,0.43589743971824646
trajectory,2,48,0.6885678172111511,0.75,0.003932216451556669,5.75,0.2212679237127304,-1.8822922706604004,1.8814632892608643,1.8915120363235474,0.4392419159412384
trajectory,2,49,0.6749410033226013,0.75,0.017559035062942707,5.75,0.22277778387069702,-2.470991611480713,1.8915120363235474,1.8577334880828857,0.4403567612171173
trajectory,2,50,0.0958714708685875,0.25,0.07662853117606833,7.75,0.2221391499042511,-1.9881503582000732,1.8577334880828857,1.819793701171875,0.4570791721343994
trajectory,2,51,0.36713123321533203,0.5,0.04536873965548471,8.75,0.22086922824382782,-0.7910928726196289,1.819793701171875,1.7526997327804565,0.46934226155281067
trajectory,2,52,0.4110056757926941,0.5,0.018994323545155435,7.0,0.21590422093868256,-1.1295580863952637,1.7526997327804565,1.6896393299102783,0.4882943332195282
trajectory,2,53,0.9550000429153442,1.0,0.0,4.5,0.21101009845733643,-0.05523048713803291,1.6896393299102783,1.6582783460617065,0.5039018988609314
trajectory,2,54,0.9750000238418579,1.0,0.0,2.5,0.20696516335010529,-0.004985584877431393,1.6582783460617065,1.6403839588165283,0.516165018081665
trajectory,2,55,0.6692350506782532,0.75,0.015764964356678235,6.5,0.20412492752075195,-1.5021395683288574,1.6403839588165283,1.6087312698364258,0.5228539705276489
trajectory,2,56,0.6785020232200623,0.75,0.028997998460639468,4.25,0.20241697132587433,-1.4230469465255737,1.6087312698364258,1.5159943103790283,0.5351170897483826
trajectory,2,57,0.46404486894607544,0.75,0.24595515036103316,4.0,0.20252685248851776,-5.691530227661133,1.5159943103790283,1.4481713771820068,0.5652174353599548
trajectory,2,58,0.9424999952316284,1.0,0.0,5.75,0.20305664837360382,-0.15516266226768494,1.4481713771820068,1.4007272720336914,0.5808249711990356
trajectory,2,59,0.406009316444397,0.5,0.03149069208577178,6.25,0.2040277123451233,-2.45682954788208,1.4007272720336914,1.3936175107955933,0.5741360187530518
trajectory,2,60,0.6950457096099854,0.75,0.017454280932645783,3.75,0.2059210240840912,-3.1382343769073486,1.3936175107955933,1.4192537069320679,0.5585284233093262
endpoint,3,1,0.6567257046699524,0.75,0.05327429554907116,4.0,0.2121407389640808,-5.61335563659668,0.0,3.3248989582061768,0.14938685297966003
