condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
endpoint,1,29,0.6898336410522461,0.75,0.015166354266825777,4.5,0.039055828005075455,-3.101752996444702,0.0
endpoint,1,30,0.9675000309944153,1.0,0.0,3.25,0.03914530947804451,-0.1862424910068512,0.0
trajectory,1,1,0.6933995485305786,0.75,0.001600464460546447,5.5,0.04308512061834335,-0.9522932767868042,0.2566404938697815
trajectory,1,2,0.6460735201835632,0.75,0.058926492149382816,4.5,0.045785192400217056,-0.7189860939979553,0.43115001916885376
trajectory,1,3,0.06744968146085739,0.25,0.10255031458211214,8.0,0.04484141990542412,-0.15736621618270874,0.4814375936985016
trajectory,1,4,0.6748508810997009,0.75,0.03514914620693027,4.0,0.0453290157020092,-0.46208032965660095,0.4155859351158142
trajectory,1,5,0.9474999904632568,1.0,0.0,5.25,0.05016607046127319,-0.03923507407307625,0.4381506145000458
trajectory,1,6,0.30100369453430176,0.5,0.12649630971451248,7.25,0.04677187651395798,-0.5653841495513916,0.42266184091567993
trajectory,1,7,0.38095682859420776,0.5,0.049043185369726176,7.0,0.043588630855083466,-0.15086668729782104,0.3929233253002167
trajectory,1,8,0.6904978156089783,0.75,0.004502176751781994,5.5,0.04708881676197052,-0.27577531337738037,0.3791707754135132
trajectory,1,9,0.3691997230052948,0.5,0.0708002815512716,6.0,0.04764646291732788,-0.3257145881652832,0.36554470658302307
trajectory,1,10,0.6795710921287537,0.75,0.022928929328918456,4.75,0.04519236087799072,-1.5630143880844116,0.3356662094593048
trajectory,1,11,0.32379698753356934,0.5,0.11620302409747152,6.0,0.04715324565768242,-2.3702824115753174,0.48456114530563354
trajectory,1,12,0.6543321013450623,0.75,0.0131678959902595,8.25,0.04960222542285919,-1.091713309288025,0.7049241065979004
trajectory,1,13,0.3277602195739746,0.5,0.09473979456642775,7.75,0.046602748334407806,-0.2628541588783264,0.5496283173561096
trajectory,1,14,0.9424999952316284,1.0,0.0,5.75,0.050305191427469254,-0.03640338033437729,0.44542640447616577
trajectory,1,15,0.9800000190734863,1.0,0.0,2.0,0.056919071823358536,0.0,0.4470004141330719
trajectory,1,16,0.6830287575721741,0.75,0.026971249019398402,4.0,0.05833785608410835,-0.3442578911781311,0.4157218635082245
trajectory,1,17,0.5725672245025635,0.75,0.11743278104110287,6.0,0.054780784994363785,-0.27222463488578796,0.33896440267562866
trajectory,1,18,0.017300039529800415,0.25,0.15269995341107023,8.0,0.050741784274578094,-0.6724406480789185,0.38072746992111206
trajectory,1,19,0.64821857213974,0.75,0.03928145294164198,6.25,0.049495622515678406,-1.4864466190338135,0.47194966673851013
trajectory,1,20,0.9550000429153442,1.0,0.0,4.5,0.04785723611712456,-0.07750006765127182,0.4647495746612549
trajectory,1,21,0.9725000262260437,1.0,0.0,2.75,0.047286614775657654,-0.0043466961942613125,0.39368364214897156
trajectory,1,22,0.9350000023841858,1.0,0.0,6.5,0.049001164734363556,-0.0035227788612246513,0.34450221061706543
trajectory,1,23,0.6540824770927429,0.75,0.043417552771872314,5.25,0.052362874150276184,-2.00032639503479,0.3491854965686798
trajectory,1,24,0.10796813666820526,0.25,0.059531863623687606,8.25,0.055416978895664215,-0.7353724837303162,0.44946831464767456
trajectory,1,25,0.3838154375553131,0.5,0.051184582443881285,6.5,0.05571852996945381,-0.6915674209594727,0.5035626888275146
trajectory,1,26,0.6622361540794373,0.75,0.025263852932873886,6.25,0.053327854722738266,-0.009244412183761597,0.45938432216644287
trajectory,1,27,0.9550000429153442,1.0,0.0,4.5,0.04943307489156723,-0.040739431977272034,0.38585758209228516
trajectory,1,28,0.32893627882003784,0.5,0.10356373026289531,6.75,0.04716029763221741,-0.8150064945220947,0.33878403902053833
trajectory,1,29,0.9600000381469727,1.0,0.0,4.0,0.04918444901704788,-0.026620378717780113,0.36649519205093384
trajectory,1,30,0.9700000286102295,1.0,0.0,3.0,0.050986796617507935,-0.01755896396934986,0.42804425954818726
endpoint,2,1,0.35114389657974243,0.5,0.08885610942901875,6.0,0.0385967418551445,-6.530968189239502,0.0
endpoint,2,2,0.045579180121421814,0.25,0.11192081864640628,9.25,0.038391225039958954,-0.6418249607086182,0.0
endpoint,2,3,0.5160852670669556,0.75,0.19391474193143649,4.0,0.03810594230890274,-7.028088092803955,0.0
endpoint,2,4,0.33221128582954407,0.5,0.10528872997177635,6.25,0.0378742553293705,-6.029695510864258,0.0
endpoint,2,5,0.9775000214576721,1.0,0.0,2.25,0.03777901828289032,-0.005463996436446905,0.0
endpoint,2,6,-0.4094770550727844,0.25,0.5719770268032428,8.75,0.03761895000934601,-3.7663509845733643,0.0
endpoint,2,7,0.9750000238418579,1.0,0.0,2.5,0.03725534304976463,-0.00991646759212017,0.0
endpoint,2,8,0.2957461476325989,0.5,0.14675387601064133,5.75,0.0369403138756752,-7.310502529144287,0.0
endpoint,2,9,0.3583737313747406,0.5,0.08412626590107214,5.75,0.036604683846235275,-5.188170433044434,0.0
endpoint,2,10,-0.047858014702796936,0.25,0.21035801047542713,8.75,0.03614024072885513,-3.10261607170105,0.0
endpoint,2,11,0.2733636498451233,0.5,0.1666363408035034,6.0,0.03614139184355736,-6.270558834075928,0.0
endpoint,2,12,0.9750000238418579,1.0,0.0,2.5,0.03607408329844475,-0.009281427599489689,0.0
endpoint,2,13,-0.49127304553985596,0.0,0.39127302739665615,10.0,0.03581912815570831,-0.14951610565185547,0.0
endpoint,2,14,0.9800000190734863,1.0,0.0,2.0,0.03530313819646835,-0.02729184180498123,0.0
endpoint,2,15,0.6125423312187195,0.75,0.09245768979647634,4.5,0.03483302891254425,-3.3941287994384766,0.0
endpoint,2,16,0.324310302734375,0.5,0.11068969700498907,6.5,0.03461863845586777,-4.565980434417725,0.0
endpoint,2,17,0.3111366033554077,0.5,0.12636340956443526,6.25,0.03481200709939003,-4.643030166625977,0.0
endpoint,2,18,-0.41745537519454956,0.0,0.31745536836196037,10.0,0.03463006764650345,0.38980555534362793,0.0
endpoint,2,19,0.6210446357727051,0.75,0.05395534038543701,7.5,0.03400516137480736,-1.7661547660827637,0.0
endpoint,2,20,0.6616529822349548,0.75,0.04584704947756385,4.25,0.03370989114046097,-4.808049201965332,0.0
endpoint,2,21,0.32447370886802673,0.5,0.11302629035171927,6.25,0.03362679108977318,-7.209137916564941,0.0
endpoint,2,22,0.6988053321838379,0.75,0.011194648611073443,4.0,0.03398691117763519,-5.010522365570068,0.0
endpoint,2,23,0.25347867608070374,0.5,0.1840213403039681,6.25,0.03385155647993088,-7.153025150299072,0.0
endpoint,2,24,0.2984216809272766,0.5,0.13157832731180527,7.0,0.03424745425581932,-3.6783254146575928,0.0
endpoint,2,25,0.5544537305831909,0.75,0.13804627405590225,5.75,0.03358012065291405,-4.851988315582275,0.0
endpoint,2,26,0.9725000262260437,1.0,0.0,2.75,0.03334697708487511,-0.1198764443397522,0.0
endpoint,2,27,0.9750000238418579,1.0,0.0,2.5,0.032859764993190765,-0.01542191207408905,0.0
endpoint,2,28,0.0047769248485565186,0.25,0.1627230895349051,8.25,0.032542288303375244,-4.291233539581299,0.0
